Fuel Type Code,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,UT,,2,,40.677278,-111.955981
ELEC,UT,,2,,40.677249,-111.956743
ELEC,CO,,2,,40.073177,-105.23713
ELEC,NY,,2,,42.851714,-73.946755
ELEC,UT,,2,,40.379261,-111.765946
ELEC,CA,,,1,33.923539,-117.56139
ELEC,OR,,,1,45.019094,-123.948863
ELEC,OR,,,1,45.019088,-123.948884
ELEC,UT,,2,,40.761966,-111.864503
ELEC,IN,,2,,40.077062,-86.473742
ELEC,MA,,2,,42.70208,-71.15217
ELEC,MA,,2,,42.59401,-71.324875
ELEC,MA,,2,,42.105114,-72.596634
ELEC,MA,,2,,42.10488,-72.596596
ELEC,CA,,2,,35.241768,-120.641696
ELEC,CA,,2,,33.766019,-118.190711
ELEC,OH,,2,,39.76424,-84.18776
ELEC,OH,,2,,39.105122,-84.508421
ELEC,OH,,2,,39.105131,-84.508421
ELEC,OH,,2,,39.105122,-84.508432
ELEC,GA,,2,,33.76215,-84.341405
ELEC,GA,,2,,33.762147,-84.341449
ELEC,OK,,2,,35.683864,-97.423533
ELEC,WA,,2,,47.810153,-122.294123
ELEC,WA,,2,,47.810176,-122.294266
ELEC,WA,,2,,47.810125,-122.294145
ELEC,MA,,2,,42.050501,-71.090068
ELEC,CA,,2,,34.068945,-118.266069
ELEC,CA,,1,,33.766133,-118.190128
ELEC,CA,,1,,33.766124,-118.190163
ELEC,NC,,2,,35.992141,-78.901309
ELEC,NC,,2,,35.992175,-78.901393
ELEC,NC,,2,,35.992184,-78.901329
ELEC,OH,,2,,40.04114,-82.961365
ELEC,OH,,2,,40.082244,-82.951872
ELEC,OH,,2,,40.082232,-82.951946
ELEC,UT,,2,,41.73504,-111.836526
ELEC,UT,,2,,41.735093,-111.836516
ELEC,MA,,2,,42.24844,-71.000046
ELEC,CA,,2,,40.783343,-124.141434
ELEC,CA,,2,,33.696067,-117.924562
ELEC,NC,,2,,36.088806,-78.914461
ELEC,OK,,,1,35.637282,-97.427048
ELEC,PA,,2,,40.263017,-76.87675
ELEC,MA,,2,,41.718583,-71.120817
ELEC,MA,,2,,41.718533,-71.120935
ELEC,MA,,2,,41.71846,-71.120958
ELEC,MA,,2,,41.718607,-71.120911
ELEC,MA,,2,,41.718748,-71.120865
ELEC,MA,,2,,41.718678,-71.120886
ELEC,MA,,2,,41.718444,-71.120865
ELEC,MA,,2,,41.718661,-71.120787
ELEC,MA,,2,,41.974531,-70.974951
ELEC,MA,,2,,41.974578,-70.974951
ELEC,MA,,2,,41.974654,-70.974961
ELEC,MA,,2,,42.086463,-70.989823
ELEC,MA,,2,,42.086468,-70.989786
ELEC,MA,,2,,42.086441,-70.989966
ELEC,MA,,2,,42.086421,-70.990096
ELEC,MA,,2,,42.086943,-70.989803
ELEC,MA,,2,,42.086347,-70.99072
ELEC,MA,,2,,42.086638,-70.989728
ELEC,OH,,2,,39.327953,-82.115617
ELEC,OH,,2,,39.327901,-82.115647
ELEC,CA,,,1,35.400626,-119.397756
ELEC,CA,,,1,35.400599,-119.397782
ELEC,CA,,,1,35.400607,-119.397779
ELEC,CA,,2,,33.607313,-117.726957
ELEC,CA,,2,,33.545798,-117.781537
ELEC,CA,,2,,33.546152,-117.781762
ELEC,CA,,2,,33.545812,-117.781485
ELEC,CO,,2,,39.747224,-104.989239
ELEC,MA,,2,,42.65662,-73.239836
ELEC,MA,,2,,42.656475,-73.239759
ELEC,MA,,2,,42.057027,-71.062658
ELEC,MA,,2,,42.057119,-71.06271
ELEC,MA,,2,,42.056992,-71.062625
ELEC,NY,,2,,42.775405,-73.893257
ELEC,NY,,2,,42.77538,-73.893252
ELEC,NY,,2,,42.867888,-73.928306
ELEC,NY,,2,,42.867961,-73.928284
ELEC,NY,,2,,42.845306,-73.80787
ELEC,NY,,2,,42.845334,-73.807949
ELEC,NY,,2,,42.845337,-73.80796
ELEC,UT,,2,,40.523879,-111.854989
ELEC,UT,,2,,40.5249,-111.862891
ELEC,TX,,1,,30.017002,-95.594141
ELEC,TX,,2,,30.01732,-95.59438
ELEC,MI,,,1,44.684491,-85.657612
ELEC,PA,,2,,40.032831,-75.34028
ELEC,PA,,2,,40.032745,-75.340264
ELEC,CA,,,1,34.846372,-117.083863
ELEC,CA,,2,,34.846342,-117.083861
ELEC,CA,,,1,34.846389,-117.083864
ELEC,CA,,,1,34.846392,-117.083868
ELEC,CA,,1,,34.84689,-117.083875
ELEC,MO,,2,,38.875966,-94.604542
ELEC,CA,,1,,34.469987,-117.382378
ELEC,CA,,2,,33.919701,-116.798159
ELEC,CA,,2,,33.919774,-116.798182
ELEC,CA,,2,,33.919666,-116.798151
ELEC,CA,,1,,33.922358,-116.794845
ELEC,NY,,2,,41.120068,-74.11675
ELEC,NY,,2,,41.12016,-74.11672
ELEC,NY,,2,,41.12019,-74.11686
ELEC,CA,,2,,34.248413,-118.580466
ELEC,CA,,2,,34.248451,-118.580626
ELEC,CA,,1,,34.248358,-118.580471
ELEC,RI,,2,,42.004445,-71.494605
ELEC,RI,,2,,42.00443,-71.494736
ELEC,AZ,,2,,33.301273,-111.843206
ELEC,AZ,,2,,33.301264,-111.843228
ELEC,AZ,,2,,33.301267,-111.843179
ELEC,CA,,,1,34.8569,-117.091244
ELEC,CA,,,1,34.856869,-117.091241
ELEC,OH,,2,,40.375212,-82.395654
ELEC,OH,,2,,40.375189,-82.39564
ELEC,FL,,2,,25.72968,-80.239629
ELEC,FL,,2,,25.729703,-80.239587
ELEC,FL,,2,,25.729683,-80.239591
ELEC,MD,,2,,39.051927,-77.116479
ELEC,MD,,2,,39.051882,-77.116487
ELEC,MD,,1,,39.051652,-77.116688
ELEC,MD,,2,,39.052004,-77.116607
ELEC,MD,,2,,39.051752,-77.116508
ELEC,MD,,2,,39.051834,-77.116438
ELEC,NC,,1,,35.993779,-78.908236
ELEC,NC,,1,,35.993798,-78.908226
ELEC,CA,,2,,34.145424,-118.769394
ELEC,CA,,2,,34.145607,-118.76921
ELEC,CA,,2,,34.145424,-118.769207
ELEC,CA,,2,,34.14537,-118.76936
ELEC,CA,,2,,33.810623,-118.161899
ELEC,NY,,2,,42.63788,-73.75896
ELEC,GA,,,1,33.692389,-84.40676
ELEC,GA,,,1,33.692351,-84.40676
ELEC,GA,,,1,33.69237,-84.406757
ELEC,GA,,,1,33.692306,-84.406761
ELEC,IL,,,1,38.734423,-89.914313
ELEC,NY,,2,,44.29472,-74.011165
ELEC,VA,,2,,37.256714,-79.94377
ELEC,VA,,2,,37.256573,-79.943726
ELEC,FL,,2,,27.302382,-82.44251
ELEC,FL,,2,,27.303026,-82.44265
ELEC,CA,,,1,36.305379,-119.791515
ELEC,OH,,,1,40.030911,-83.05181
ELEC,VA,,2,,38.310516,-77.48449
ELEC,CA,,,1,33.723684,-117.793094
ELEC,CA,,,1,33.723731,-117.793155
ELEC,CA,,,1,34.12058,-117.210689
ELEC,CA,,1,,32.611823,-116.967327
ELEC,CA,,2,,33.768695,-118.365088
ELEC,CA,,2,,34.075593,-117.204382
ELEC,CA,,2,,34.074266,-117.20303
ELEC,CA,,2,,34.074282,-117.203121
ELEC,CA,,,1,33.785478,-117.889352
ELEC,CA,,,1,33.785514,-117.8895
ELEC,CA,,,1,33.785466,-117.889251
ELEC,CA,,2,,38.902219,-121.073375
ELEC,CA,,1,,33.757208,-118.110716
ELEC,CA,,1,,33.757205,-118.11074
ELEC,CA,,1,,33.75724,-118.110767
ELEC,CA,,2,,33.757167,-118.110726
ELEC,CA,,2,,33.757169,-118.110754
ELEC,CA,,2,,33.757173,-118.110705
ELEC,CA,,2,,33.757169,-118.110716
ELEC,CA,,2,,33.757168,-118.11077
ELEC,CA,,2,,33.757188,-118.110692
ELEC,CA,,2,,33.757183,-118.110711
ELEC,CA,,2,,33.757177,-118.110693
ELEC,CA,,2,,34.980408,-120.434434
ELEC,CA,,2,,34.979877,-120.434808
ELEC,CA,,2,,37.672346,-122.383233
ELEC,CA,,2,,37.672303,-122.383264
ELEC,CA,,2,,37.67233,-122.383163
ELEC,CA,,2,,37.672329,-122.383129
ELEC,CA,,2,,37.672212,-122.38329
ELEC,CA,,1,,37.672428,-122.383454
ELEC,CA,,2,,37.672344,-122.383328
ELEC,CA,,1,,37.732048,-122.200379
ELEC,CA,,2,,34.144982,-119.19706
ELEC,CA,,2,,34.144958,-119.19715
ELEC,CA,,2,,34.144966,-119.19721
ELEC,CA,,1,,34.144447,-119.196938
ELEC,CA,,1,,37.704807,-121.91984
ELEC,CA,,2,,33.970104,-117.32712
ELEC,CA,,1,,37.934708,-121.693352
ELEC,CA,,1,,37.934687,-121.693353
ELEC,CA,,1,,37.934655,-121.693438
ELEC,CA,,1,,37.934682,-121.693416
ELEC,CA,,1,,37.934725,-121.693446
ELEC,CA,,1,,37.934737,-121.693421
ELEC,CA,,1,,37.93472,-121.693488
ELEC,CA,,1,,37.934644,-121.693426
ELEC,CA,,2,,37.398914,-121.93988
ELEC,CA,,2,,37.398926,-121.939809
ELEC,CA,,2,,37.39889,-121.9399
ELEC,CA,,1,,34.049482,-118.262197
ELEC,CA,,1,,34.049468,-118.262212
ELEC,CA,,1,,34.049451,-118.262226
ELEC,CA,,,1,33.74753,-117.877779
ELEC,CA,,1,,33.615145,-117.869783
ELEC,CA,,,1,33.441347,-117.627427
ELEC,CA,,,1,33.441534,-117.627741
ELEC,CA,,,1,33.441413,-117.627587
ELEC,CA,,,1,33.441506,-117.627684
ELEC,CA,,2,,33.441434,-117.62762
ELEC,CA,,2,,33.44157,-117.627783
ELEC,CA,,,1,33.441472,-117.627649
ELEC,CA,,2,,38.581905,-121.489294
ELEC,CA,,2,,38.581958,-121.489412
ELEC,CA,,2,,38.581807,-121.489422
ELEC,CA,,2,,38.581849,-121.489295
ELEC,CA,,2,,33.658707,-117.679796
ELEC,CA,,1,,33.660208,-117.678525
ELEC,CA,,2,,33.660222,-117.678499
ELEC,CA,,2,,33.660192,-117.67847
ELEC,CA,,2,,33.660069,-117.678405
ELEC,CA,,2,,33.660117,-117.678441
ELEC,CA,,2,,33.660085,-117.678376
ELEC,CA,,2,,33.660129,-117.678411
ELEC,CA,,2,,33.65993,-117.6785
ELEC,CA,,2,,33.660149,-117.678468
ELEC,CA,,2,,33.66016,-117.678441
ELEC,CA,,2,,33.660183,-117.678498
ELEC,CA,,2,,37.669051,-122.391058
ELEC,CA,,2,,37.668881,-122.390259
ELEC,CA,,2,,37.668737,-122.390248
ELEC,CA,,1,,37.668847,-122.390109
ELEC,CA,,2,,37.669026,-122.391201
ELEC,CA,,2,,37.668877,-122.391525
ELEC,CA,,2,,37.668866,-122.391399
ELEC,CA,,2,,37.668917,-122.391479
ELEC,CA,,2,,37.66883,-122.390313
ELEC,CA,,1,,37.668805,-122.390173
ELEC,CA,,1,,37.668877,-122.390203
ELEC,CA,,2,,37.668788,-122.39042
ELEC,CA,,2,,37.668869,-122.391262
ELEC,CA,,2,,37.668864,-122.391474
ELEC,CA,,2,,37.668779,-122.390227
ELEC,CA,,2,,37.668843,-122.391544
ELEC,CA,,2,,37.668745,-122.390345
ELEC,CA,,2,,37.668911,-122.39145
ELEC,CA,,1,,37.352078,-121.907017
ELEC,CA,,1,,37.35242,-121.90709
ELEC,CA,,1,,37.352087,-121.907109
ELEC,CA,,2,,37.35229,-121.907016
ELEC,CA,,2,,37.352446,-121.90713
ELEC,CA,,1,,37.3524,-121.907229
ELEC,CA,,2,,37.352307,-121.907177
ELEC,CA,,2,,37.352248,-121.907139
ELEC,CA,,2,,37.352278,-121.907161
ELEC,CA,,2,,37.352389,-121.907219
ELEC,CA,,2,,37.352151,-121.907073
ELEC,CA,,2,,34.058653,-118.413122
ELEC,CA,,1,,34.058687,-118.413073
ELEC,CA,,1,,34.058713,-118.413027
ELEC,CA,,1,,34.058737,-118.41299
ELEC,CA,,2,,34.058727,-118.413011
ELEC,CA,,2,,37.8704,-122.26991
ELEC,CA,,2,,37.870335,-122.26986
ELEC,CA,,2,,37.870549,-122.269763
ELEC,CA,,2,,37.870528,-122.269881
ELEC,CA,,2,,37.870517,-122.26982
ELEC,CA,,2,,37.870494,-122.269852
ELEC,CA,,2,,37.870538,-122.269737
ELEC,CA,,1,,37.870562,-122.269785
ELEC,CA,,2,,37.870591,-122.269908
ELEC,CA,,2,,37.870532,-122.269908
ELEC,CA,,2,,37.870583,-122.269876
ELEC,CA,,2,,37.870316,-122.26985
ELEC,CA,,1,,37.870559,-122.269761
ELEC,CA,,2,,37.870346,-122.269875
ELEC,CA,,2,,37.870549,-122.269908
ELEC,CA,,2,,37.870543,-122.269812
ELEC,CA,,2,,37.87079,-122.269902
ELEC,CA,,2,,33.560393,-117.21052
ELEC,CA,,,1,33.56016,-117.20968
ELEC,CA,,2,,33.560017,-117.20952
ELEC,CA,,,1,33.560055,-117.20956
ELEC,CA,,2,,33.556923,-117.21144
ELEC,CA,,,1,33.55696,-117.21148
ELEC,CA,,,1,33.556976,-117.2115
ELEC,CA,,,1,33.691879,-117.892522
ELEC,CA,,,1,33.691845,-117.892522
ELEC,CA,,,1,33.691813,-117.892522
ELEC,CA,,2,,33.691777,-117.892522
ELEC,CA,,1,,33.69241,-117.892629
ELEC,CA,,2,,33.691686,-117.892522
ELEC,CA,,2,,33.691737,-117.892522
ELEC,CA,,1,,36.840052,-119.715544
ELEC,CA,,1,,36.84007,-119.71553
ELEC,CA,,2,,33.5557,-117.736291
ELEC,CA,,2,,33.911151,-117.19597
ELEC,CA,,2,,33.911338,-117.195973
ELEC,CA,,2,,33.911425,-117.195903
ELEC,CA,,2,,34.148196,-117.226622
ELEC,CA,,2,,34.148039,-117.226925
ELEC,CA,,2,,37.288719,-121.942926
ELEC,CA,,1,,37.38631,-122.02525
ELEC,CA,,,1,36.85153,-119.788896
ELEC,CA,,1,,33.765339,-118.195784
ELEC,CA,,1,,33.91801,-118.353692
ELEC,CA,,1,,34.067868,-118.400212
ELEC,CA,,1,,34.067861,-118.400285
ELEC,CA,,2,,38.286633,-122.277826
ELEC,CA,,1,,33.568778,-117.830456
ELEC,CA,,1,,33.568747,-117.830449
ELEC,CA,,2,,33.801748,-117.911578
ELEC,CA,,2,,33.80175,-117.911739
ELEC,CA,,2,,33.801747,-117.911656
ELEC,CA,,2,,37.780296,-122.417635
ELEC,CA,,2,,37.780302,-122.41761
ELEC,CA,,2,,37.780124,-122.417846
ELEC,CA,,2,,37.780122,-122.417725
ELEC,CA,,2,,33.801735,-117.909295
ELEC,CA,,2,,33.801691,-117.908595
ELEC,CA,,2,,33.801737,-117.908974
ELEC,CA,,2,,33.801734,-117.909423
ELEC,CA,,2,,33.801739,-117.908779
ELEC,CA,,2,,33.801733,-117.909361
ELEC,CA,,2,,33.801706,-117.909491
ELEC,CA,,2,,33.801707,-117.908653
ELEC,CA,,2,,33.801704,-117.909362
ELEC,CA,,2,,33.801734,-117.909231
ELEC,CA,,2,,33.801708,-117.908716
ELEC,CA,,2,,33.801737,-117.908589
ELEC,CA,,2,,33.801737,-117.909171
ELEC,CA,,2,,33.801739,-117.90904
ELEC,CA,,2,,33.801738,-117.90852
ELEC,CA,,2,,33.801731,-117.909747
ELEC,CA,,2,,33.801704,-117.90962
ELEC,CA,,2,,33.801733,-117.909683
ELEC,CA,,2,,33.801702,-117.909684
ELEC,CA,,2,,33.801727,-117.909877
ELEC,CA,,2,,33.801702,-117.909815
ELEC,CA,,2,,33.801703,-117.909751
ELEC,CA,,2,,33.801733,-117.90962
ELEC,CA,,2,,33.801696,-117.909887
ELEC,CA,,2,,33.801708,-117.909102
ELEC,CA,,2,,33.801728,-117.909809
ELEC,CA,,2,,34.145619,-118.133206
ELEC,CA,,2,,33.801737,-117.908908
ELEC,CA,,2,,33.801707,-117.909233
ELEC,CA,,2,,33.801703,-117.909427
ELEC,CA,,2,,33.801704,-117.908457
ELEC,CA,,2,,33.801704,-117.909297
ELEC,CA,,2,,33.801712,-117.908778
ELEC,CA,,2,,33.80171,-117.908845
ELEC,CA,,2,,33.801738,-117.908713
ELEC,CA,,2,,37.67502,-121.756375
ELEC,CA,,2,,36.65198,-121.789539
ELEC,CA,,2,,36.651931,-121.78954
ELEC,CA,,,1,32.873711,-117.237308
ELEC,CA,,1,,37.768081,-122.388565
ELEC,CA,,1,,36.812871,-119.700749
ELEC,CA,,1,,36.812907,-119.700829
ELEC,CA,,1,,36.812969,-119.700695
ELEC,CA,,1,,36.812975,-119.70075
ELEC,CA,,2,,36.809858,-119.708754
ELEC,CA,,1,,33.660813,-115.720854
ELEC,CA,,1,,33.661119,-115.72055
ELEC,CA,,2,,34.174542,-118.860442
ELEC,CA,,2,,34.185383,-118.88344
ELEC,CA,,2,,34.174681,-118.849644
ELEC,CA,,,1,34.06735,-117.71904
ELEC,CA,,2,,34.171063,-118.533598
ELEC,CA,,2,,34.170948,-118.533876
ELEC,CA,,2,,34.171035,-118.5336
ELEC,CA,,2,,34.171095,-118.533601
ELEC,CA,,2,,34.171119,-118.53363
ELEC,CA,,2,,34.171061,-118.533644
ELEC,CA,,2,,34.171048,-118.533638
ELEC,CA,,2,,34.171002,-118.533613
ELEC,CA,,2,,34.171063,-118.533626
ELEC,CA,,2,,34.170888,-118.53384
ELEC,CA,,2,,34.170854,-118.533839
ELEC,CA,,,1,33.774472,-117.976905
ELEC,CA,,,1,33.774495,-117.976893
ELEC,CA,,2,,34.423927,-118.58436
ELEC,CA,,2,,37.806466,-122.419826
ELEC,CA,,2,,37.80648,-122.419812
ELEC,CA,,1,,33.652634,-117.742516
ELEC,CA,,1,,33.65265,-117.742534
ELEC,CA,,2,,37.549366,-122.306634
ELEC,CA,,2,,37.549324,-122.30671
ELEC,CA,,,1,38.480049,-122.73637
ELEC,CA,,2,,38.480176,-122.736365
ELEC,CA,,2,,34.065958,-118.170126
ELEC,CA,,2,,34.066093,-118.166159
ELEC,CA,,2,,34.033258,-118.480143
ELEC,CA,,1,,34.033276,-118.480148
ELEC,CA,,2,,34.033286,-118.480167
ELEC,CA,,1,,37.978363,-122.033228
ELEC,CA,,2,,33.648815,-117.827871
ELEC,CA,,1,,33.648798,-117.827959
ELEC,CA,,2,,33.64881,-117.827913
ELEC,CA,,2,,33.648769,-117.827859
ELEC,CA,,1,,33.64875,-117.827938
ELEC,CA,,1,,33.648759,-117.827898
ELEC,CA,,,1,33.45088,-117.607554
ELEC,CA,,,1,33.450818,-117.607641
ELEC,CA,,,1,33.840288,-117.95855
ELEC,CA,,,1,37.266607,-121.956466
ELEC,CA,,1,,38.051928,-122.152959
ELEC,CA,,2,,38.051908,-122.152966
ELEC,CA,,2,,37.338743,-121.901528
ELEC,CA,,2,,37.338531,-121.90061
ELEC,CA,,1,,37.337713,-121.900396
ELEC,CA,,2,,37.337755,-121.90046
ELEC,CA,,2,,37.337384,-121.901045
ELEC,CA,,2,,37.338541,-121.900001
ELEC,CA,,2,,37.338536,-121.900096
ELEC,CA,,2,,37.338471,-121.900008
ELEC,CA,,2,,37.337764,-121.900428
ELEC,CA,,1,,37.337755,-121.900353
ELEC,CA,,2,,37.337764,-121.900385
ELEC,CA,,2,,33.673761,-117.844678
ELEC,CA,,2,,33.673673,-117.844612
ELEC,CA,,1,,37.768009,-122.388651
ELEC,CA,,1,,36.84044,-119.750694
ELEC,CA,,1,,36.840412,-119.75069
ELEC,CA,,1,,36.84046,-119.750694
ELEC,CA,,2,,34.941239,-120.420411
ELEC,CA,,2,,34.941337,-120.420409
ELEC,CA,,2,,34.941385,-120.420406
ELEC,CA,,2,,33.132192,-117.15702
ELEC,CA,,1,,33.131916,-117.157871
ELEC,CA,,2,,33.677453,-117.847507
ELEC,CA,,2,,33.677342,-117.847664
ELEC,CA,,2,,32.876186,-117.222548
ELEC,CA,,2,,33.762713,-118.165138
ELEC,CA,,2,,33.621602,-117.907259
ELEC,CA,,2,,33.678173,-117.877296
ELEC,CA,,2,,34.165818,-118.227904
ELEC,CA,,2,,37.436461,-121.920142
ELEC,CA,,2,,37.436517,-121.920155
ELEC,CA,,2,,37.43657,-121.920165
ELEC,CA,,2,,37.42048,-121.962934
ELEC,CA,,2,,37.420498,-121.962935
ELEC,CA,,2,,37.787932,-122.407568
ELEC,CA,,,1,34.040966,-118.049972
ELEC,CA,,2,,37.9506,-122.5491
ELEC,CA,,2,,37.950665,-122.5491
ELEC,CA,,2,,37.950935,-122.549095
ELEC,CA,,2,,37.95099,-122.54909
ELEC,CA,,1,,37.95097,-122.54927
ELEC,CA,,2,,37.95076,-122.54911
ELEC,CA,,2,,37.950706,-122.5491
ELEC,CA,,2,,37.950817,-122.5491
ELEC,CA,,2,,37.724481,-122.241921
ELEC,CA,,,1,33.610626,-117.731351
ELEC,CA,,,1,33.610588,-117.731304
ELEC,CA,,2,,33.610631,-117.731299
ELEC,CA,,2,,33.610598,-117.731392
ELEC,CA,,2,,38.559536,-121.4202
ELEC,CA,,2,,38.558496,-121.420216
ELEC,CA,,2,,34.094196,-117.72001
ELEC,CA,,2,,34.094063,-117.719955
ELEC,CA,,1,,33.652142,-117.708025
ELEC,CA,,2,,33.652163,-117.708006
ELEC,CA,,2,,34.084003,-118.31926
ELEC,CA,,2,,34.084053,-118.31647
ELEC,CA,,2,,36.603594,-121.895844
ELEC,CA,,2,,36.603551,-121.895861
ELEC,CA,,2,,36.603502,-121.895877
ELEC,CA,,2,,36.636714,-121.802181
ELEC,CA,,2,,36.764565,-119.72032
ELEC,CA,,2,,36.764563,-119.720199
ELEC,CA,,1,,36.764434,-119.720329
ELEC,CA,,,1,39.085081,-120.955402
ELEC,CA,,2,,37.982292,-122.03276
ELEC,CA,,,1,33.851503,-117.857821
ELEC,CA,,2,,37.983934,-122.032408
ELEC,CA,,2,,37.77832,-122.393071
ELEC,CA,,2,,34.151089,-117.218351
ELEC,CA,,2,,34.083829,-117.575109
ELEC,CA,,1,,34.083826,-117.575059
ELEC,CA,,1,,33.698819,-117.740573
ELEC,CA,,1,,33.698801,-117.740592
ELEC,CA,,2,,37.388747,-121.959588
ELEC,CA,,2,,33.621914,-117.931638
ELEC,CA,,2,,33.608968,-117.871975
ELEC,CA,,2,,33.608933,-117.872029
ELEC,CA,,2,,33.608955,-117.872021
ELEC,CA,,2,,33.608032,-117.872389
ELEC,CA,,2,,33.609969,-117.872079
ELEC,CA,,2,,33.608009,-117.872391
ELEC,CA,,1,,33.687585,-117.855903
ELEC,CA,,2,,40.454723,-122.29567
ELEC,CA,,1,,33.654135,-117.778061
ELEC,CA,,1,,33.654109,-117.778073
ELEC,CA,,1,,34.69978,-118.14535
ELEC,CA,,1,,34.699677,-118.145386
ELEC,CA,,1,,34.699787,-118.145339
ELEC,CA,,1,,34.699734,-118.145408
ELEC,CA,,2,,37.867361,-122.259509
ELEC,CA,,1,,33.692005,-117.889413
ELEC,CA,,2,,33.691462,-117.888986
ELEC,CA,,2,,33.691457,-117.888948
ELEC,CA,,2,,33.69146,-117.889105
ELEC,CA,,2,,33.691459,-117.889057
ELEC,CA,,2,,33.836239,-118.352517
ELEC,CA,,2,,33.836182,-118.352526
ELEC,CA,,2,,33.836227,-118.352516
ELEC,CA,,2,,34.141323,-118.029175
ELEC,CA,,2,,34.28262,-119.294001
ELEC,CA,,2,,34.279789,-119.292006
ELEC,CA,,,1,34.246575,-118.606468
ELEC,CA,,2,,32.881021,-117.203476
ELEC,CA,,2,,33.679299,-117.839669
ELEC,CA,,2,,33.67654,-117.838811
ELEC,CA,,2,,33.676574,-117.838828
ELEC,CA,,1,,32.717441,-117.160532
ELEC,CA,,1,,32.717489,-117.160583
ELEC,CA,,,1,37.331935,-119.65872
ELEC,CA,,,1,37.331907,-119.658741
ELEC,CA,,2,,33.115028,-117.096224
ELEC,CA,,2,,36.828827,-119.68558
ELEC,CA,,2,,34.040515,-118.266686
ELEC,CA,,2,,34.040551,-118.266651
ELEC,CA,,1,,34.040652,-118.266847
ELEC,CA,,1,,34.041093,-118.266577
ELEC,CA,,1,,32.882406,-117.20662
ELEC,CA,,2,,32.882357,-117.206606
ELEC,CA,,2,,36.886757,-119.799034
ELEC,CA,,2,,36.8868,-119.79907
ELEC,CA,,1,,36.886917,-119.79914
ELEC,CA,,1,,36.886944,-119.79915
ELEC,CA,,2,,36.886837,-119.7991
ELEC,CA,,2,,32.716447,-117.168568
ELEC,CA,,1,,32.716425,-117.168568
ELEC,CA,,2,,32.716385,-117.168569
ELEC,CA,,2,,32.71647,-117.168567
ELEC,CA,,2,,33.663861,-117.748119
ELEC,CA,,2,,33.935991,-118.100762
ELEC,CA,,2,,39.689212,-123.483221
ELEC,CA,,2,,38.644175,-121.147204
ELEC,CA,,2,,38.644182,-121.147314
ELEC,CA,,2,,38.644205,-121.147563
ELEC,CA,,2,,38.64361,-121.149438
ELEC,CA,,2,,38.644187,-121.147392
ELEC,CA,,2,,38.730284,-120.788015
ELEC,CA,,2,,33.976775,-118.391708
ELEC,CA,,2,,33.976738,-118.391843
ELEC,CA,,2,,33.976759,-118.391974
ELEC,CA,,2,,33.976007,-118.391924
ELEC,CA,,2,,33.976054,-118.391897
ELEC,CA,,2,,33.976047,-118.391893
ELEC,CA,,2,,33.975943,-118.391926
ELEC,CA,,2,,33.975921,-118.391905
ELEC,CA,,2,,38.585276,-121.495453
ELEC,CA,,2,,38.585273,-121.495465
ELEC,CA,,2,,38.585324,-121.495499
ELEC,CA,,2,,33.975659,-118.390733
ELEC,CA,,2,,33.975259,-118.390775
ELEC,CA,,2,,33.975441,-118.390727
ELEC,CA,,2,,33.813008,-117.927316
ELEC,CA,,2,,33.813007,-117.927249
ELEC,CA,,2,,33.813004,-117.927176
ELEC,CA,,2,,33.812996,-117.926973
ELEC,CA,,2,,33.81299,-117.926764
ELEC,CA,,2,,33.812966,-117.92704
ELEC,CA,,2,,33.812999,-117.92704
ELEC,CA,,2,,33.81301,-117.927383
ELEC,CA,,2,,33.812991,-117.926831
ELEC,CA,,2,,33.812961,-117.926762
ELEC,CA,,2,,33.812961,-117.926897
ELEC,CA,,1,,33.814116,-117.925958
ELEC,CA,,2,,40.581909,-124.131841
ELEC,CA,,2,,40.581914,-124.131876
ELEC,CA,,2,,40.581909,-124.131906
ELEC,CA,,2,,34.047382,-118.336076
ELEC,CA,,1,,34.047408,-118.336161
ELEC,CA,,1,,34.105902,-118.336344
ELEC,CA,,1,,34.102674,-118.336383
ELEC,CA,,2,,32.867469,-117.211956
ELEC,CA,,2,,32.86747,-117.21199
ELEC,CA,,1,,32.867499,-117.212275
ELEC,CA,,2,,32.867422,-117.212493
ELEC,CA,,1,,33.644511,-117.857723
ELEC,CA,,2,,33.644566,-117.857724
ELEC,CA,,1,,33.644442,-117.857724
ELEC,CA,,1,,38.64416,-121.187513
ELEC,CA,,1,,33.65022,-117.749703
ELEC,CA,,2,,33.650403,-117.750993
ELEC,CA,,2,,33.650399,-117.751215
ELEC,CA,,2,,33.650403,-117.751163
ELEC,CA,,1,,37.024706,-121.565269
ELEC,CA,,2,,34.158104,-118.254476
ELEC,CA,,2,,34.158104,-118.254493
ELEC,CA,,2,,34.158104,-118.254506
ELEC,CA,,2,,34.157813,-118.253235
ELEC,CA,,2,,34.158103,-118.254444
ELEC,CA,,2,,34.158101,-118.254426
ELEC,CA,,2,,33.901189,-118.391752
ELEC,CA,,2,,33.901415,-118.392154
ELEC,CA,,2,,33.901534,-118.392345
ELEC,CA,,2,,33.901415,-118.392059
ELEC,CA,,2,,33.677615,-117.859462
ELEC,CA,,2,,33.757929,-118.143347
ELEC,CA,,2,,33.757955,-118.143412
ELEC,CA,,2,,37.531218,-122.33726
ELEC,CA,,1,,37.954853,-122.339075
ELEC,CA,,2,,34.085484,-118.322587
ELEC,CA,,2,,33.976827,-118.455731
